Student_ID,Name,Email,Gender,Country,Age,Enrollment_Date,Course_Name,Course_Category,Progress (%),Time_Spent (hrs),Completed,Feedback_Rating,Session_Attendance
80dc4873-9eb3-48ad-9c15-b25e2379750a,ms. monique dougherty md,ashleykennedy@crane.org,M,UK,,21-03-2023,Machine Learning A-Z,Data Science,31%,1.5,Y,2,"2023-03-21, 2023-03-28, 2023-04-04, 2023-04-11, 2023-04-18, 2023-04-25"
dd0a4a6e-82e6-414d-8d53-a19063abbef5,THOMAS ELLIS,thomasmarquez@morris.com,M,UK,29,17-01-2025,Digital Marketing 101,Marketing,20%,2,Y,4,"2025-01-17, 2025-01-24, 2025-01-31, 2025-02-07, 2025-02-14"
758daaee-760f-4d95-93dd-bda134fe6da8,larry fritz,hporter@massey.com,female,India,33,24-05-2022,Graphic Design Basics,Design,33%,120 minutes,N,5,"2022-05-24, 2022-05-31, 2022-06-07, 2022-06-14, 2022-06-21"
01c31adc-11e1-4ee9-b664-b2b9b8d80619,MELANIE RUSSELL,ajones@yahoo.com,F,USA,31,25-03-2024,Graphic Design Basics,Design,21,45,No,2,"2024-03-25, 2024-04-01, 2024-04-08, 2024-04-15, 2024-04-22, 2024-04-29, 2024-05-06"
9b62d6d2-c6cf-47bf-b73e-54c31ef8aca7,kimberly johnson,carterraymond@hotmail.com,male,UK,0,19-07-2024,UI/UX Fundamentals,Design,81,90 mins,1,1,"2024-07-19, 2024-07-26, 2024-08-02, 2024-08-09, 2024-08-16, 2024-08-23, 2024-08-30, 2024-09-06"
ed696cb3-b774-461d-a641-01fa5d0607cc,MARIE PATTERSON,thomasjose@molina.biz,M,Germany,39,07-06-2022,Machine Learning A-Z,Data Science,73,1 hour,0,2,"2022-06-07, 2022-06-14, 2022-06-21, 2022-06-28, 2022-07-05, 2022-07-12, 2022-07-19, 2022-07-26"
3e39bf9b-e9b8-43ea-a456-d76756ff66fd,christine davis,fnolan@sherman.com,FEMALE,india,0,20-01-2025,UI/UX Fundamentals,Design,23%,90 mins,Yes,,"2025-01-20, 2025-01-27"
734bda19-c991-46cc-94a6-368b71d60744,laura wheeler,invalid-email,MALE,India,43,12-03-2025,JavaScript Bootcamp,Web Development,74%,2,Y,,"2025-03-12, 2025-03-19, 2025-03-26, 2025-04-02, 2025-04-09, 2025-04-16, 2025-04-23"
06a4093b-49d6-43b1-8593-53fa25e4e633,jacob cox,shirley29@hotmail.com,female,Germany,0,10-11-2022,React for Beginners,Web Development,41%,90 mins,N,1,10-11-2022
ac5bfe79-709a-41ab-b68c-55b279ac446d,patrick neal,michele43@rosales.com,female,IN,,24-07-2023,Adobe Illustrator Mastery,Design,95%,45,No,3,"2023-07-24, 2023-07-31, 2023-08-07, 2023-08-14, 2023-08-21"
5d39b505-4269-4d14-8316-cde595906901,NICHOLE FERRELL,kmontgomery@yahoo.com,MALE,India,35,23-11-2022,SEO Fundamentals,Marketing,97,1 hour,No,5,"2022-11-23, 2022-11-30"
8047c7e1-da44-4e00-964e-81dd27e78bba,james grimes,monicaolson@yahoo.com,Female,india,,01-01-2025,Python for Data Science,Data Science,39,90 mins,1,4,"2025-01-01, 2025-01-08, 2025-01-15, 2025-01-22, 2025-01-29"
1093a05b-f26b-4379-ab32-dc3a03a4bf4b,eric walker,santosmichael@yahoo.com,Male,india,0,18-11-2023,HTML & CSS Basics,Web Development,95%,1.5,1,3,"2023-11-18, 2023-11-25, 2023-12-02, 2023-12-09"
031f9724-e803-48e2-a37d-afcae9a6df13,sarah logan,michaeljohnson@garcia.net,M,india,,07-09-2024,JavaScript Bootcamp,Web Development,81%,1.5,Yes,,"2024-09-07, 2024-09-14, 2024-09-21"
df63bcb2-89a8-4d04-bdc3-13b8d8bb254c,robert griffin,jonathanstevenson@mayer.info,male,India,,15-07-2024,Machine Learning A-Z,Data Science,53,120 minutes,0,4,"2024-07-15, 2024-07-22, 2024-07-29, 2024-08-05, 2024-08-12"
440910e2-9bf0-42e7-bab8-7bb60a4cb231,anna lee,alexandrabrown@sanchez.info,F,us,43,07-01-2023,Startup Strategy,Business,17,1.5,No,2,"2023-01-07, 2023-01-14"
c80aa7cf-e1b3-4498-8974-7baf19283cfc,richard jones,ramosthomas@gmail.com,M,Germany,32,28-03-2024,Digital Marketing 101,Marketing,35%,2,Yes,2,"2024-03-28, 2024-04-04, 2024-04-11, 2024-04-18"
7cbb2627-9929-47c7-b709-d7d396e15645,adam jordan,mwaters@shaffer.com,FEMALE,Canada,44,27-07-2024,Data Visualization with R,Data Science,13%,45,1,6,"2024-07-27, 2024-08-03"
454f6d2d-99f2-487c-a83c-3806c12adc55,christopher hunter md,michelle35@yahoo.com,Female,Uk,0,03-05-2023,Graphic Design Basics,Design,34%,1 hour,0,1,"2023-05-03, 2023-05-10"
a03c67ff-4f0d-47bc-80c8-b0838faf04ba,william bautista,floresterri@yahoo.com,F,Uk,0,22-02-2025,UI/UX Fundamentals,Design,93%,45,No,5,"2025-02-22, 2025-03-01, 2025-03-08, 2025-03-15"
c2ac0d6d-10c8-4179-adc5-852129c2f1f9,eric schaefer,dana82@gmail.com,female,us,,16-05-2024,Data Visualization with R,Data Science,93,2,Y,3,"2024-05-16, 2024-05-23"
4ea4ae73-3695-4a61-bb57-6da7c34a4fa6,erica moreno,sara39@moore.com,FEMALE,india,0,22-09-2022,Python for Data Science,Data Science,28%,90 mins,1,5,"2022-09-22, 2022-09-29, 2022-10-06, 2022-10-13, 2022-10-20, 2022-10-27, 2022-11-03, 2022-11-10"
535fd8d2-2839-4888-a99f-8c039c310930,veronica valdez,jeremy47@yahoo.com,F,IN,0,08-12-2022,Graphic Design Basics,Design,82,45,1,1,"2022-12-08, 2022-12-15"
ba09a484-556e-40d1-8e65-3eee251dd64e,patrick cole,afarmer@yahoo.com,Male,us,0,04-11-2023,UI/UX Fundamentals,Design,56%,2,No,6,04-11-2023
a552abc6-5a86-403a-a8a6-50cef7fb68d5,VANESSA WANG,jasonmoran@wall-johnson.biz,Male,Uk,,01-07-2022,Python for Data Science,Data Science,42%,1.5,0,1,"2022-07-01, 2022-07-08, 2022-07-15"
bd303739-8f5a-4787-8edd-8e22536019db,daniel shaw,jonesethan@hotmail.com,male,UK,0,22-11-2023,Project Management Essentials,Business,6%,2,1,3,"2023-11-22, 2023-11-29, 2023-12-06, 2023-12-13"
784983ff-97ca-4ef5-b8a4-c19ff105c2d8,theresa harrington,mwright@hotmail.com,female,india,41,21-04-2024,Finance 101,Business,22,2,Yes,6,"2024-04-21, 2024-04-28, 2024-05-05, 2024-05-12, 2024-05-19, 2024-05-26, 2024-06-02"
a3beb445-0e5d-4626-99f7-f7750f2f633b,joshua kim,ruiznicole@gmail.com,F,Canada,0,10-11-2023,Data Visualization with R,Data Science,79%,1 hour,Yes,4,"2023-11-10, 2023-11-17"
69ed5072-bb81-4774-8676-51b3fa286316,shelly lawrence,gonzalesmark@farmer.com,male,india,35,24-08-2023,UI/UX Fundamentals,Design,14%,90 mins,0,2,"2023-08-24, 2023-08-31, 2023-09-07"
c5188d4d-c5a8-446c-a3f5-aea605981489,richard dawson,rebecca73@gmail.com,female,india,,13-03-2025,Python for Data Science,Data Science,84,1.5,No,4,"2025-03-13, 2025-03-20"
5cb9635c-75f7-4b07-ba49-62d177e43d33,michael padilla,taylordawn@yahoo.com,Male,Germany,35,19-08-2023,Data Visualization with R,Data Science,10%,45,Yes,3,"2023-08-19, 2023-08-26, 2023-09-02, 2023-09-09, 2023-09-16"
0c4bc3d2-cc50-45cf-bc81-ed5ace5a4372,amy mayo,knightwendy@hotmail.com,M,India,27,13-12-2023,Machine Learning A-Z,Data Science,31,1 hour,1,2,"2023-12-13, 2023-12-20, 2023-12-27, 2024-01-03"
485b841f-7df4-4531-89ef-698aca46739f,madison navarro,schmidtlauren@berry.org,MALE,us,,28-08-2023,UI/UX Fundamentals,Design,72%,45,Yes,2,"2023-08-28, 2023-09-04, 2023-09-11, 2023-09-18, 2023-09-25, 2023-10-02, 2023-10-09"
12b59aa4-c07d-4001-b0de-0010fe31f408,jessica hill,debrajones@hotmail.com,M,IN,0,11-01-2025,Project Management Essentials,Business,30,2,1,3,"2025-01-11, 2025-01-18, 2025-01-25, 2025-02-01, 2025-02-08, 2025-02-15"
c7f7040b-8718-4322-b43c-6de656fdc504,SAMANTHA REYNOLDS,aandrews@clayton.biz,F,IN,0,16-09-2024,Digital Marketing 101,Marketing,68,45,1,3,"2024-09-16, 2024-09-23"
9599b267-390f-416d-9b06-f07242442fce,erin ellis,patricia92@mejia.com,Female,UK,0,26-11-2022,JavaScript Bootcamp,Web Development,58,45,0,5,"2022-11-26, 2022-12-03, 2022-12-10, 2022-12-17, 2022-12-24"
9a178669-888e-48e7-86b6-a5f419d45a55,AMANDA ANDERSON,murphyleslie@gmail.com,male,India,0,14-01-2023,Machine Learning A-Z,Data Science,87%,1 hour,0,3,"2023-01-14, 2023-01-21, 2023-01-28, 2023-02-04, 2023-02-11, 2023-02-18, 2023-02-25, 2023-03-04"
29cd4d5c-4d8c-49c6-b3a2-b47b35746477,devin mayer,anthony71@johnson-dillon.com,MALE,UK,0,23-01-2025,JavaScript Bootcamp,Web Development,68%,1 hour,1,,"2025-01-23, 2025-01-30, 2025-02-06, 2025-02-13"
66308af8-7044-4b51-b262-4be80c994ec1,ray lawrence,costawilliam@ramsey.com,Female,india,0,18-11-2023,Startup Strategy,Business,75,1 hour,N,1,18-11-2023
bfeb32a4-5bbf-485b-9ad7-5864bd9ab6d9,JENNIFER CLARK MD,hscott@yahoo.com,MALE,us,,05-05-2024,React for Beginners,Web Development,63%,90 mins,No,,"2024-05-05, 2024-05-12, 2024-05-19"
6b8608d1-cdac-4327-a149-96d101db80b4,scott gomez,hamiltonmelanie@yahoo.com,Female,UK,,02-05-2022,JavaScript Bootcamp,Web Development,22%,1.5,Yes,,"2022-05-02, 2022-05-09, 2022-05-16"
a682c0fb-159e-4c9f-b382-c1aeffecc4eb,JEAN RUIZ,brandon32@hotmail.com,female,USA,23,29-03-2023,Machine Learning A-Z,Data Science,2%,1.5,1,5,"2023-03-29, 2023-04-05, 2023-04-12, 2023-04-19, 2023-04-26, 2023-05-03, 2023-05-10, 2023-05-17"
23e57b50-27df-46e0-84c4-69b120c13845,pamela brown,nathan62@thompson-mayer.com,M,Germany,0,21-04-2022,Python for Data Science,Data Science,72%,120 minutes,1,5,"2022-04-21, 2022-04-28, 2022-05-05, 2022-05-12, 2022-05-19, 2022-05-26"
ecc9d15a-e10b-4781-9d75-18d42e7e4cef,christopher jimenez,qgarrett@hotmail.com,M,india,,08-02-2025,JavaScript Bootcamp,Web Development,76,1 hour,Y,3,"2025-02-08, 2025-02-15"
54e28fa6-069c-4c0a-8884-4f88074a588f,john moss,ywilliams@sharp.com,Female,Uk,0,18-08-2023,Digital Marketing 101,Marketing,87%,2,1,2,"2023-08-18, 2023-08-25, 2023-09-01, 2023-09-08, 2023-09-15"
10fab909-fcfa-4e61-ab7d-71bc17956e87,JOHN LUCERO,melodypacheco@gmail.com,M,Germany,,18-03-2023,Project Management Essentials,Business,85,120 minutes,No,5,"2023-03-18, 2023-03-25, 2023-04-01, 2023-04-08, 2023-04-15, 2023-04-22, 2023-04-29"
e7235658-e648-47ae-b830-4c6c79eb1797,frank fernandez,kvasquez@martinez.com,Female,IN,0,03-08-2023,Machine Learning A-Z,Data Science,84,120 minutes,1,,03-08-2023
be41635f-150a-4643-a8c1-fb6439bdc3ed,JARED EATON,jeremylopez@turner.org,MALE,us,,14-11-2022,SEO Fundamentals,Marketing,57%,2,Y,6,"2022-11-14, 2022-11-21, 2022-11-28, 2022-12-05"
e2327c25-fcd6-4aba-93c1-392f8453d803,steven murphy,bethmichael@gmail.com,male,India,34,22-06-2024,Graphic Design Basics,Design,49%,45,Y,3,"2024-06-22, 2024-06-29, 2024-07-06, 2024-07-13, 2024-07-20, 2024-07-27"
32a95261-cb50-4aa3-8c4a-ef81a1c2e70c,ALEXIS WALTERS,randysmith@webb-cooper.org,MALE,Germany,0,26-11-2023,Finance 101,Business,6%,1 hour,0,5,"2023-11-26, 2023-12-03, 2023-12-10"
74047ec7-36ff-412d-be21-81fd73bd185b,kimberly wilson,matthew24@yahoo.com,M,Germany,,28-12-2023,Adobe Illustrator Mastery,Design,89%,45,N,1,"2023-12-28, 2024-01-04, 2024-01-11"
a9caa03d-74d1-4024-8c84-c302c5a24d77,SCOTT HINES,caseyronald@gmail.com,F,IN,,03-05-2024,Graphic Design Basics,Design,26,1.5,Yes,,03-05-2024
f99f5c06-3a24-4e17-9836-a02720507d45,BRIAN PIERCE,morganparker@yahoo.com,male,Germany,0,29-07-2024,Graphic Design Basics,Design,79%,90 mins,No,,"2024-07-29, 2024-08-05, 2024-08-12"
f75ef2cf-153d-4754-b086-424afbfbd9f9,kathy sanders,marywalker@gonzalez.com,Male,us,0,13-08-2024,Machine Learning A-Z,Data Science,24%,120 minutes,N,6,"2024-08-13, 2024-08-20, 2024-08-27, 2024-09-03, 2024-09-10, 2024-09-17, 2024-09-24"
901919b7-26da-4a1c-87a9-ff3099d6f609,KELLY MCBRIDE,heatherosborn@gmail.com,male,us,0,01-07-2024,HTML & CSS Basics,Web Development,62%,1.5,1,1,"2024-07-01, 2024-07-08"
2a6716d4-ae2e-4dd2-99a2-a60228a3d3a3,shannon perez,rgarrison@haley.com,M,india,,09-11-2023,Startup Strategy,Business,25,120 minutes,Y,1,"2023-11-09, 2023-11-16"
6bd7f764-f8d5-42a7-8591-5047e6a517d0,JULIE TAYLOR,jonesjeanette@hotmail.com,female,Uk,41,03-12-2023,HTML & CSS Basics,Web Development,88%,90 mins,Y,6,"2023-12-03, 2023-12-10, 2023-12-17, 2023-12-24, 2023-12-31, 2024-01-07, 2024-01-14"
9cf540d9-bbc4-4107-ac4d-25503570f44d,andrea fischer,timothymartin@myers.biz,male,UK,,04-08-2023,Digital Marketing 101,Marketing,72%,1 hour,0,1,"2023-08-04, 2023-08-11, 2023-08-18, 2023-08-25"
d5969658-3fa2-4ffd-b180-c811976710d7,DARRELL RUSH,vmartinez@blackburn.com,female,Uk,,05-12-2023,Machine Learning A-Z,Data Science,64,90 mins,N,1,"2023-12-05, 2023-12-12, 2023-12-19, 2023-12-26, 2024-01-02, 2024-01-09, 2024-01-16"
85475ee1-1e06-496a-a302-7b2102c1c269,BRIAN FULLER,donnaevans@gmail.com,MALE,india,35,28-08-2023,Social Media Strategy,Marketing,70%,45,N,3,"2023-08-28, 2023-09-04, 2023-09-11, 2023-09-18, 2023-09-25"
275759a0-7451-4c96-9c2b-4ca9be2f7685,WILLIAM LOZANO,invalid-email,Male,us,0,25-07-2024,Project Management Essentials,Business,87,90 mins,N,2,25-07-2024
fceae86b-f311-43a1-85a8-8731e00f6ea2,ryan scott,trichards@hotmail.com,MALE,Uk,41,19-09-2023,Data Visualization with R,Data Science,60%,1.5,1,5,"2023-09-19, 2023-09-26"
85d8cc08-3981-4354-8a85-fbd1c22a6772,zachary morrison,mollyortega@hotmail.com,M,Canada,0,03-05-2024,Project Management Essentials,Business,19,120 minutes,No,4,"2024-05-03, 2024-05-10, 2024-05-17, 2024-05-24, 2024-05-31, 2024-06-07, 2024-06-14, 2024-06-21"
1aedbcfd-a357-44ea-8e80-c78a6bf2d5d9,DIANA RAMSEY,danielle56@hotmail.com,F,us,0,07-02-2024,Startup Strategy,Business,38%,1 hour,No,2,"2024-02-07, 2024-02-14, 2024-02-21, 2024-02-28, 2024-03-06, 2024-03-13"
034f2029-1545-4b48-9b4e-279bfbab907a,robert sanchez,brittanywade@gmail.com,MALE,UK,0,02-05-2023,UI/UX Fundamentals,Design,49%,1 hour,N,4,"2023-05-02, 2023-05-09, 2023-05-16, 2023-05-23, 2023-05-30, 2023-06-06, 2023-06-13, 2023-06-20"
90cc7a42-d660-4275-9b4c-ccb08f881e63,joseph schaefer,guzmanbrittany@hotmail.com,MALE,IN,,03-05-2024,React for Beginners,Web Development,79%,1 hour,N,3,"2024-05-03, 2024-05-10, 2024-05-17, 2024-05-24"
f77b9742-1e12-4bed-984c-4178935c31d1,heather chambers,chiggins@yahoo.com,F,IN,35,07-09-2022,Graphic Design Basics,Design,99,2,1,6,"2022-09-07, 2022-09-14, 2022-09-21, 2022-09-28, 2022-10-05, 2022-10-12, 2022-10-19, 2022-10-26"
75f3405d-da2b-41b7-b0b3-e6dfc9c34dd8,kelly bentley,robinsonhenry@hotmail.com,M,us,36,06-01-2025,Graphic Design Basics,Design,49%,1.5,Yes,5,"2025-01-06, 2025-01-13, 2025-01-20, 2025-01-27, 2025-02-03, 2025-02-10, 2025-02-17, 2025-02-24"
69824369-ebb1-4253-8ad2-a7ba194b3b6e,monica atkinson,loretta55@gmail.com,Male,USA,43,31-08-2023,Graphic Design Basics,Design,97%,120 minutes,Y,5,"2023-08-31, 2023-09-07, 2023-09-14"
53133ea1-0c3c-400f-88a1-34aa722d8397,william baker,angelaboyer@morris.com,male,USA,0,10-06-2023,Machine Learning A-Z,Data Science,45,2,1,2,"2023-06-10, 2023-06-17"
5a0fdf61-5571-4266-96c0-2601db4d2d18,natalie huff,maria11@sullivan.biz,M,UK,31,22-05-2024,UI/UX Fundamentals,Design,38%,1 hour,1,1,"2024-05-22, 2024-05-29, 2024-06-05, 2024-06-12, 2024-06-19, 2024-06-26"
7c45d65d-b517-48ef-9b21-3e3143c2181f,robert huang,marcusrodriguez@collins.com,M,Uk,21,15-02-2023,Graphic Design Basics,Design,88,1 hour,No,6,"2023-02-15, 2023-02-22, 2023-03-01, 2023-03-08, 2023-03-15, 2023-03-22, 2023-03-29, 2023-04-05"
9e541d3e-65e1-4146-ad8b-62b689cb09aa,christina davis,dustin58@yahoo.com,FEMALE,UK,32,23-08-2024,UI/UX Fundamentals,Design,75,90 mins,0,,"2024-08-23, 2024-08-30, 2024-09-06, 2024-09-13, 2024-09-20, 2024-09-27, 2024-10-04, 2024-10-11"
1a873c25-629f-4962-abd7-95f5220e674e,NANCY WALTER,nguyenjeffrey@gmail.com,MALE,UK,0,14-12-2023,SEO Fundamentals,Marketing,8,1.5,0,2,"2023-12-14, 2023-12-21, 2023-12-28, 2024-01-04, 2024-01-11, 2024-01-18"
fe20193b-aae2-4d63-a7ae-daae8c48e3f4,johnny whitaker,nancyalexander@thomas.com,M,IN,,23-04-2023,Project Management Essentials,Business,63%,2,Yes,1,"2023-04-23, 2023-04-30"
d682a0b4-7bb7-4c42-9cba-7bc6db872c8f,JUSTIN MURILLO,hlopez@ross.biz,FEMALE,us,28,09-05-2022,Digital Marketing 101,Marketing,6,2,0,,"2022-05-09, 2022-05-16, 2022-05-23, 2022-05-30, 2022-06-06, 2022-06-13, 2022-06-20, 2022-06-27"
5d2d113b-fb5e-4c15-8bfa-e8d6b4ed4d1d,deborah wood,amber12@heath-andersen.com,Male,Canada,30,18-05-2023,Adobe Illustrator Mastery,Design,16%,2,No,6,"2023-05-18, 2023-05-25"
fb2389d3-18bc-4e3b-a0f6-b8d894369f5d,victoria erickson,aguirrecassandra@hotmail.com,MALE,us,,21-07-2024,Graphic Design Basics,Design,46%,1 hour,Yes,6,"2024-07-21, 2024-07-28, 2024-08-04, 2024-08-11, 2024-08-18"
f9fb722d-a51c-4d2a-b3bf-bdabb7b24f20,victoria marshall,fmontgomery@graham.net,female,india,21,30-09-2023,Finance 101,Business,10%,120 minutes,Y,4,"2023-09-30, 2023-10-07, 2023-10-14, 2023-10-21"
e555e087-0ebb-41ae-a678-97538f1a5d4a,SEAN HERNANDEZ,blevinsjoshua@yahoo.com,Female,India,41,03-03-2024,HTML & CSS Basics,Web Development,73%,2,Yes,6,"2024-03-03, 2024-03-10, 2024-03-17"
6e4ae071-7da5-4648-9905-6421b6af49df,terri andersen,scollins@torres.net,Female,USA,0,19-05-2022,Digital Marketing 101,Marketing,58%,45,0,,"2022-05-19, 2022-05-26, 2022-06-02"
faecfb4c-8a24-4d57-842c-40ce24ec755d,emily smith,briana19@moreno.com,Male,USA,,30-12-2023,Python for Data Science,Data Science,0,1 hour,N,4,"2023-12-30, 2024-01-06"
c61371c1-99fd-42a4-bad2-fd693fb15376,cassie white,riveraclinton@yahoo.com,Male,Uk,0,03-02-2023,Graphic Design Basics,Design,60,45,N,3,"2023-02-03, 2023-02-10, 2023-02-17, 2023-02-24, 2023-03-03, 2023-03-10, 2023-03-17, 2023-03-24"
632fff79-af73-4c45-b2f3-9f61b3700e92,JANE WELLS,codykelly@hotmail.com,F,UK,,14-09-2024,JavaScript Bootcamp,Web Development,24%,45,N,,"2024-09-14, 2024-09-21, 2024-09-28"
173a603d-7feb-45e2-8083-ff8fe10a5f9f,JAMES PEREZ,shannon18@smith-obrien.net,female,Germany,34,04-02-2024,JavaScript Bootcamp,Web Development,81%,45,0,3,"2024-02-04, 2024-02-11, 2024-02-18, 2024-02-25, 2024-03-03"
2b23ace0-1872-4dc7-9f86-8f8baec61694,william smith,ztorres@hotmail.com,MALE,USA,0,07-07-2022,Project Management Essentials,Business,63%,1.5,0,3,"2022-07-07, 2022-07-14, 2022-07-21"
f4a985b0-11c3-4e19-9bfe-ed4a5ff540ca,mark jimenez,collin29@berry-vance.com,female,Uk,0,29-08-2024,Machine Learning A-Z,Data Science,86%,1 hour,Yes,1,"2024-08-29, 2024-09-05, 2024-09-12, 2024-09-19, 2024-09-26, 2024-10-03"
71f27f0f-d1a9-4f91-9079-fe4e261b047a,ANDREW MEDINA,savannah15@white.info,female,us,,03-06-2024,UI/UX Fundamentals,Design,95%,2,No,2,"2024-06-03, 2024-06-10, 2024-06-17, 2024-06-24, 2024-07-01, 2024-07-08, 2024-07-15, 2024-07-22"
9cfa2010-ff51-4c96-a7be-a2b29a7f326f,teresa mcfarland,invalid-email,M,IN,0,01-02-2023,UI/UX Fundamentals,Design,96%,90 mins,Yes,4,"2023-02-01, 2023-02-08, 2023-02-15, 2023-02-22, 2023-03-01, 2023-03-08, 2023-03-15, 2023-03-22"
72abe7ff-c8b8-447b-a38b-66acd4eee313,MARY JONES,donald73@williams-brown.info,M,Canada,28,05-08-2024,Machine Learning A-Z,Data Science,23%,90 mins,No,2,"2024-08-05, 2024-08-12, 2024-08-19"
975481a3-d6cc-47cd-812e-3882b527ba0a,joseph alvarado,psherman@gmail.com,M,Uk,39,25-01-2025,JavaScript Bootcamp,Web Development,77%,90 mins,Y,,"2025-01-25, 2025-02-01, 2025-02-08, 2025-02-15, 2025-02-22"
c37637d6-72a9-4fa1-a2ae-8888520041ca,tony simmons,bmiller@yahoo.com,MALE,Uk,,19-06-2023,Machine Learning A-Z,Data Science,30%,45,Yes,5,"2023-06-19, 2023-06-26, 2023-07-03, 2023-07-10, 2023-07-17, 2023-07-24, 2023-07-31, 2023-08-07"
9c12e3c9-7bee-4582-8fae-46a9524ec63c,JONATHAN HARTMAN,rosebobby@gmail.com,M,IN,,16-09-2022,Finance 101,Business,16%,45,No,5,"2022-09-16, 2022-09-23, 2022-09-30, 2022-10-07, 2022-10-14, 2022-10-21, 2022-10-28"
e67882ae-bf73-4026-9664-6ca5e4602d31,carrie edwards,williamskevin@bell.com,FEMALE,Canada,,28-07-2023,Project Management Essentials,Business,88,90 mins,Yes,2,"2023-07-28, 2023-08-04, 2023-08-11, 2023-08-18"
8224da50-bd10-469f-af0d-c87bdfab24e2,cassandra wood,coreydodson@joseph.com,F,Uk,,04-03-2025,HTML & CSS Basics,Web Development,29%,1 hour,Yes,,"2025-03-04, 2025-03-11, 2025-03-18, 2025-03-25, 2025-04-01, 2025-04-08"
9ceeaf74-a3f2-43db-9236-948e34ecb64f,thomas harris,adam35@benitez.com,male,USA,,15-05-2024,Digital Marketing 101,Marketing,10%,90 mins,Yes,5,"2024-05-15, 2024-05-22, 2024-05-29, 2024-06-05, 2024-06-12, 2024-06-19, 2024-06-26"
9947c98a-2444-4277-a7ea-f6650b752e49,michael macias,jamie46@hotmail.com,FEMALE,india,,22-12-2023,JavaScript Bootcamp,Web Development,81%,120 minutes,No,1,22-12-2023
608bb508-69e4-4d26-92d4-7ec76a77982b,STEVEN MONTOYA,carol60@hotmail.com,F,india,0,22-04-2022,Finance 101,Business,76%,1 hour,No,5,"2022-04-22, 2022-04-29, 2022-05-06, 2022-05-13"
3914dce2-b083-47e1-a9b7-f1f520fed1f3,BRIAN MOORE,whitemark@hotmail.com,MALE,USA,,04-03-2024,Adobe Illustrator Mastery,Design,18%,2,N,3,04-03-2024
ee3d114e-b70b-4594-ae4f-d45ff48fab06,dominique mitchell,juarezralph@gmail.com,FEMALE,Canada,0,10-05-2023,Adobe Illustrator Mastery,Design,56%,45,Yes,6,"2023-05-10, 2023-05-17, 2023-05-24, 2023-05-31, 2023-06-07, 2023-06-14, 2023-06-21"
3366da87-7f7a-478c-98b1-3a9d8e041844,zachary harrison,perezmarissa@miller.com,female,UK,0,19-08-2022,React for Beginners,Web Development,15,2,Y,1,"2022-08-19, 2022-08-26, 2022-09-02"
7027e1f1-5ef3-4d4d-9d85-aa726f9a544a,jessica hammond,jennywilliams@fry.com,female,India,34,17-04-2023,Adobe Illustrator Mastery,Design,78%,120 minutes,0,6,"2023-04-17, 2023-04-24, 2023-05-01, 2023-05-08, 2023-05-15, 2023-05-22"
e6ccd201-335d-4080-b647-f43f59a14829,JEANNE HERNANDEZ,perezcourtney@yahoo.com,Female,IN,,04-01-2023,JavaScript Bootcamp,Web Development,13%,1.5,Yes,5,"2023-01-04, 2023-01-11"
df0ff647-067a-41d7-b059-e387b89f52d2,ryan guzman,douglasbrandt@gmail.com,Female,Germany,32,23-01-2025,Machine Learning A-Z,Data Science,53%,45,Yes,,"2025-01-23, 2025-01-30, 2025-02-06, 2025-02-13, 2025-02-20, 2025-02-27, 2025-03-06"
849ebfa5-68f0-4a5d-90ac-72bdaf4c9dfc,lisa jackson,benjamin13@gmail.com,FEMALE,India,19,27-09-2022,HTML & CSS Basics,Web Development,3%,1 hour,N,1,27-09-2022
d04f0a71-0ef4-43a2-900d-df1600e03200,keith vincent,smithmadison@pineda-newman.com,male,Uk,0,20-11-2023,React for Beginners,Web Development,81%,2,No,,"2023-11-20, 2023-11-27, 2023-12-04, 2023-12-11, 2023-12-18, 2023-12-25"
e9058f29-731d-46ec-a303-2bd49db564b5,melanie salazar,invalid-email,Female,IN,34,07-03-2025,Digital Marketing 101,Marketing,26%,90 mins,N,2,07-03-2025
7479d994-a2fe-4cb4-bcec-1791fae9df3f,STEVEN GIBSON,drewwalsh@gmail.com,male,IN,,25-09-2023,Digital Marketing 101,Marketing,65%,2,No,4,"2023-09-25, 2023-10-02, 2023-10-09, 2023-10-16, 2023-10-23"
290a8303-e1c6-47c2-81d8-93a5ffc7aba2,alex trujillo,stevensjennifer@christian.com,F,UK,21,01-12-2023,Data Visualization with R,Data Science,77%,120 minutes,Y,,"2023-12-01, 2023-12-08, 2023-12-15, 2023-12-22, 2023-12-29"
e23509a8-6bcf-4fa4-a7e2-020ef11f1e97,nicholas wallace,ucox@hotmail.com,F,Canada,0,24-02-2023,HTML & CSS Basics,Web Development,75%,1 hour,Y,6,"2023-02-24, 2023-03-03, 2023-03-10, 2023-03-17, 2023-03-24"
34b6d9da-87a9-4faf-b92a-b1b72213cdad,micheal carroll,wkelley@yahoo.com,MALE,UK,,17-12-2023,HTML & CSS Basics,Web Development,92%,90 mins,Yes,4,"2023-12-17, 2023-12-24, 2023-12-31, 2024-01-07, 2024-01-14, 2024-01-21"
64907a63-36a8-453d-8e90-ee87a4dd2fe1,brian pearson,nwilliams@yahoo.com,Male,Canada,,10-11-2023,HTML & CSS Basics,Web Development,79,1.5,N,1,"2023-11-10, 2023-11-17"
